record_type,region_index,region_abbreviation,region_name,forcing,year,posterior_mean,lower_5th_percentile,upper_95th_percentile,observation,pearson_r,ar1_adjusted_p_value,significant_p_lt_0_05,n_observed_years,effective_n_ar1,units
posterior_response,9,NWS,N.W.South-America,NAT,1876,-0.009931643095667391,-0.06451939218912754,0.044656105997792725,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1877,-0.011623565488006454,-0.06572179014932468,0.04247465917331174,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1878,-0.013227736508252357,-0.06702793157853203,0.04057245856202729,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1879,-0.014742283242280777,-0.06842951989970858,0.038944953415147004,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1880,-0.016165886888679995,-0.06991554958518423,0.03758377580782422,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1881,-0.01749763235158648,-0.07147334777336731,0.036478083070194324,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1882,-0.018736657153821938,-0.07308324656785813,0.03560993226021422,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1883,-0.019882026437093452,-0.07472233771316743,0.03495828483898049,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1884,-0.020932787247828082,-0.07636249510283567,0.034496920607179474,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1885,-0.02188798663245422,-0.0779742986176854,0.03419832535277692,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1886,-0.022746671637397946,-0.07952834563790669,0.03403500236311077,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1887,-0.023507898352664473,-0.08099537374882676,0.03397957704349778,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1888,-0.024170759042561857,-0.0823464188657702,0.03400490078064645,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1889,-0.024734278984080767,-0.08355241148035403,0.034083853512192466,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1890,-0.02519717933062946,-0.08458357955872067,0.034189220897461715,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1891,-0.025557804909658095,-0.08540928175404967,0.03429367193473345,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1892,-0.025813090794888006,-0.08599562018840419,0.03436943859862815,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1893,-0.025958837471053188,-0.08630607608328891,0.0343884011411825,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1894,-0.02599055356419653,-0.08630582226114378,0.03432471513275068,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1895,-0.025903414559519437,-0.08596872516709828,0.03416189604805937,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1896,-0.025692433705189192,-0.08527490071568422,0.033890033305305794,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1897,-0.02535230844208041,-0.08422138387459566,0.0335167669904348,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1898,-0.024877854741657407,-0.0828140991453689,0.03305838966205405,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1899,-0.024264678505039508,-0.0810690029361731,0.032539645926094055,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1900,-0.023509031400387938,-0.07900544146976668,0.03198737866899076,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1901,-0.02260895823438576,-0.07664690311888873,0.03142898665011718,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1902,-0.02156295209834598,-0.07401830756883933,0.03089240337214734,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1903,-0.02036950608358215,-0.07114615760516035,0.030407145437996018,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1904,-0.019027113281407097,-0.06805735178845108,0.03000312522563687,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1905,-0.017534266783134283,-0.06477878867931758,0.02971025511304898,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1906,-0.01588956797974799,-0.061337617010597555,0.02955848105110155,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1907,-0.014092051460916459,-0.05776270341852681,0.02957860049669387,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1908,-0.012140860115980437,-0.054085675784459886,0.02980395555249899,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1909,-0.010036099412189886,-0.05033967161980209,0.030267472795422294,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1910,-0.007781725128433073,-0.04656636487100746,0.031002914614141293,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1911,-0.005382655621510062,-0.042807279077458085,0.03204196783443794,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1912,-0.002844152386150616,-0.03909268698309933,0.033404382210798084,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1913,-0.00017357291379731937,-0.03544453489520894,0.03509738906761428,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1914,0.002618091552733577,-0.03188820011659612,0.037124383222063254,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1915,0.0055175389917081884,-0.028453794005802106,0.039488871989218466,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1916,0.008511070547910822,-0.025172344606712284,0.04219448570253391,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1917,0.011584987366124717,-0.022072261585552283,0.0452422363178017,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1918,0.014725590591134182,-0.019169223359868925,0.048620404542137265,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1919,0.017919181367723875,-0.016467259017441113,0.052305621752888845,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1920,0.02115206084067722,-0.013968139908028202,0.056272261589382616,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1921,0.02441053015477896,-0.011673637381382447,0.06049469769094035,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1922,0.027680890454812784,-0.00958400473871849,0.06494578564834404,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1923,0.0309494428855622,-0.007692526467188807,0.0695914122383132,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1924,0.034201958736085905,-0.005988606492606775,0.07439252396477856,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1925,0.03742208987253619,-0.004465647987818393,0.07930982773289075,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1926,0.04059295830533953,-0.0031182780923947814,0.08430419470307382,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1927,0.043697650030893605,-0.0019395417721905506,0.08933484183397775,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1928,0.04671910698947687,-0.000916155298208543,0.09435436927716226,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1929,0.049640235107339496,-3.325276773023106e-05,0.0993137229824092,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1930,0.05244394031073129,0.0007231475478422442,0.10416473307362031,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1931,0.05511312852590277,0.0013634906806343008,0.1088627663711712,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1932,0.05763070567910304,0.0018973374886496544,0.11336407386955641,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1933,0.05997957769658208,0.0023338571493713503,0.11762529824379278,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1934,0.06214328265538826,0.002680961921269598,0.12160560338950688,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1935,0.06410824561801681,0.002948239457586717,0.12526825177844686,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1936,0.06586295732677731,0.0031488986666683566,0.12857701598688623,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1937,0.06739626690623196,0.0032955319002231642,0.13149700191224073,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1938,0.0686970234809432,0.0033930575204826757,0.1340009894414037,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1939,0.06975444174534182,0.003438208692742639,0.13607067479794097,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1940,0.07055959065644188,0.0034301056179349837,0.13768907569494873,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1941,0.0711061389890271,0.00337387407604596,0.1388384039020082,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1942,0.07139134885463569,0.0032829404549618857,0.13949975725430946,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1943,0.0714152930476036,0.0031772238198325004,0.13965336227537467,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1944,0.07117858045410158,0.003074212381808314,0.1392829485263948,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1945,0.07068181996030143,0.002972899976066881,0.13839073994453593,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1946,0.06992562045237553,0.0028533413259337337,0.1369978995788173,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1947,0.06891059081649376,0.0026917736832971217,0.13512940794969036,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1948,0.06763733993882867,0.002462959639399076,0.13281172023825824,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1949,0.06610723070419908,0.002137504879731772,0.13007695652866635,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1950,0.06432464199201719,0.001691507376644849,0.1269577766073895,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1951,0.062294706680341864,0.0011028068393599683,0.12348660652132373,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1952,0.060023251500410164,0.000350845777940971,0.11969565722287932,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1953,0.05751887859616804,-0.0005792835270896357,0.11561704071942569,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1954,0.05479088396473885,-0.0017048058711275765,0.11128657380060525,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1955,0.05184856360324712,-0.003047204063105456,0.10674433126959967,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1956,0.048701213508814865,-0.004628835057126766,0.10203126207475646,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1957,0.045358625645061317,-0.006470910124684481,0.09718816141480709,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1958,0.04183257584158326,-0.008590057806862658,0.09225520949002915,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1959,0.03813561636160258,-0.011001113083072937,0.08727234580627807,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1960,0.034282017487474455,-0.013715010880125202,0.08227904585507409,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1961,0.030289159495862434,-0.01673320273789013,0.07731152172961497,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1962,0.02617752387743328,-0.020039750617542908,0.07239479837240945,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1963,0.0219709385054732,-0.023607955201180822,0.0675498322121272,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1964,0.01769395661774222,-0.027407611383993075,0.06279552461947749,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1965,0.013371131452000636,-0.03140724215966528,0.058149505063666534,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1966,0.00902701624600803,-0.035572113110868005,0.05362614560288404,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1967,0.004685799748529447,-0.03986751743708673,0.0492391169341456,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1968,0.0003702127523472279,-0.044262116216129486,0.045002541720823915,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1969,-0.003897378438751535,-0.04872475995123686,0.04093000307373377,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1970,-0.008094607520979749,-0.053221077710588725,0.037031862668629206,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1971,-0.012199108190550506,-0.057713600984479564,0.03331538460337853,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1972,-0.016188582908411502,-0.06216440885129863,0.02978724303447561,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1973,-0.020041415278783784,-0.06653715383040357,0.026454323272835974,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1974,-0.02373768200795761,-0.07079939950692782,0.023324035491012578,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1975,-0.027257865886555793,-0.07491964752081688,0.020403915747705267,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1976,-0.030582449705201943,-0.0788663995120111,0.017701500101607183,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1977,-0.03369261328153384,-0.08260976725286065,0.015224540689792947,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1978,-0.036572324541249486,-0.08612630304533031,0.012981653962831317,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1979,-0.03920624843705936,-0.08939416932378634,0.010981672449667593,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1980,-0.04157904992167528,-0.09239152852259816,0.009233428679247577,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1981,-0.04367679403547565,-0.09509879508809335,0.007745207017142035,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1982,-0.04549114616949641,-0.09750496921417048,0.006522676875177623,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1983,-0.04701583270563204,-0.09960114059198696,0.005569475180722851,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1984,-0.048247223638537576,-0.10138408335791976,0.004889636080844584,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1985,-0.04918234986605912,-0.10285130218349198,0.0044866024513737154,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1986,-0.04981948013689142,-0.10399997657082252,0.004361016297039645,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1987,-0.05016183460312691,-0.10483732758673608,0.004513658380482226,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1988,-0.05021387126770769,-0.10537103562982812,0.004943293094412715,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1989,-0.0499800481335746,-0.10560818107277073,0.005648084805621498,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1990,-0.049464823203669454,-0.1055558442882312,0.006626197880892269,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1991,-0.048674048991745794,-0.10522397123470448,0.007875873251212855,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1992,-0.04761915605480996,-0.10463308664302409,0.009394774533404142,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1993,-0.046312969460676714,-0.103803046545972,0.011177107624618536,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1994,-0.04476831427716306,-0.10275282340535585,0.013216194851029706,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1995,-0.042998015572087496,-0.10150104623747075,0.015505015093295715,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1996,-0.04101489841326549,-0.10006454798507255,0.018034751158541543,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1997,-0.03883178786851565,-0.09845812897975353,0.02079455324272221,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1998,-0.03646150900565335,-0.0966961672616802,0.023773149250373472,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,1999,-0.03391688689249595,-0.0947930408710232,0.02695926708603126,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2000,-0.031210783769971245,-0.09276321371784413,0.030341646177901617,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2001,-0.02835621057144691,-0.09062088377130392,0.03390846262841007,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2002,-0.025366075711904218,-0.08837757450134864,0.037645423077540166,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2003,-0.022252728840336203,-0.08604290920806767,0.04153745152739524,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2004,-0.019028379914238606,-0.08362664715845139,0.04556988732997414,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2005,-0.015705238891106626,-0.08114038223655953,0.049729904454346247,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2006,-0.012295515728436172,-0.07859659007523723,0.054005558618364834,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2007,-0.008811217253843755,-0.07600930935231456,0.05838687484462703,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2008,-0.0052632280096589525,-0.07339176894890513,0.0628653129295872,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2009,-0.0016609903452676142,-0.07075420617737163,0.06743222548683636,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2010,0.0019863631557098093,-0.06810614279115229,0.07207886910257187,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2011,0.005670197074399837,-0.0654559520931268,0.07679634624192642,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2012,0.009383864650911273,-0.06280776583040998,0.08157549513223249,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2013,0.01312121629010052,-0.060165976285490155,0.08640840886569115,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2014,0.01687650987709732,-0.05753438670791694,0.09128740646211154,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2015,0.020645633218151712,-0.05491303522943902,0.09620430166574241,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2016,0.02442504555349369,-0.05230097405529241,0.10115106516227974,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2017,0.028212053462248837,-0.0496966343816964,0.10612074130619403,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2018,0.03200489357348592,-0.0470968798825909,0.11110666702956269,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2019,0.03580199404032944,-0.044499341126294015,0.11610332920695285,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2020,0.03960178301590584,-0.04190278383408851,0.12110634986590016,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2021,0.0434028345665359,-0.03930620782053075,0.1261118769536025,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2022,0.047204387448094735,-0.036708898525980964,0.13111767342217037,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2023,0.05100615047673331,-0.03411110379167758,0.13612340474514417,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2024,0.054807948529885124,-0.03151322815074758,0.14112912521051776,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,NAT,2025,0.05860974658303659,-0.028915352509816493,0.14613484567588964,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1850,-0.025848489965828336,-0.23210002000907104,0.18040304007741426,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1851,-0.025457427972831737,-0.22715426256772497,0.1762394066220614,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1852,-0.025065697146851862,-0.2222091656864152,0.17207777139271135,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1853,-0.024671799239716408,-0.21726568453579717,0.16792208605636427,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1854,-0.02427365530252712,-0.21232574439276466,0.16377843378771034,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1855,-0.02386877863866871,-0.20739283687680984,0.15965527959947232,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1856,-0.02345460000102456,-0.20247141739107377,0.15556221738902454,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1857,-0.023028550142478232,-0.19756896941291402,0.15151186912795744,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1858,-0.022588059815913664,-0.19269628433073036,0.14752016469890294,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1859,-0.02213041195871185,-0.18786595177308177,0.143605127855658,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1860,-0.021652298246245594,-0.18309058148019883,0.13978598498770756,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1861,-0.02115026253838531,-0.17838270834169456,0.13608218326492386,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1862,-0.020620848695001248,-0.1737548672471804,0.13251316985717781,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1863,-0.02006060057596387,-0.16921959308626927,0.12909839193434144,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1864,-0.019466062041143595,-0.1647894207485735,0.12585729666628623,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1865,-0.018833776950410774,-0.16047688512370517,0.12280933122288357,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1866,-0.018160289163635768,-0.1562945211012775,0.11997394277400592,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1867,-0.017442142540689043,-0.15225486357090298,0.11737057848952481,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1868,-0.016675880941440846,-0.14836977670707266,0.11501801482419088,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1869,-0.0158580482257617,-0.14464844182380143,0.11293234537227795,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1870,-0.014985114436002756,-0.14109919900151224,0.11112897012950665,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1871,-0.014053254344437771,-0.13772873104969302,0.10962222236081742,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1872,-0.013058568905821522,-0.13453964947113234,0.10842251165948921,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1873,-0.011997038890406764,-0.13153331294536147,0.10753923516454789,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1874,-0.010863856609406086,-0.12870925881152934,0.1069815455927171,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1875,-0.009652863305397774,-0.1260639034402395,0.10675817682944387,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1876,-0.008357596546424428,-0.12359240065815329,0.10687720756530437,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1877,-0.006971610086516311,-0.12128769745850515,0.10734447728547247,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1878,-0.0054884849462251695,-0.11914149778874228,0.10816452789629187,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1879,-0.00390189502620103,-0.117142740246584,0.10933895019418188,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1880,-0.0022055374471180444,-0.11527894676375203,0.11086787186951588,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1881,-0.00039318365985457904,-0.11353490966047554,0.11274854234076633,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1882,0.0015411163081318069,-0.11189447306469398,0.11497670568095754,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1883,0.0036033130761242704,-0.1103373098706294,0.11754393602287788,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1884,0.005799376007641632,-0.10883847065087532,0.12043722266615853,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1885,0.008135274466203157,-0.10736871894975993,0.12363926788216617,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1886,0.010616977815327944,-0.10589792261386223,0.12713187824451805,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1887,0.013250455418535034,-0.10439512415361901,0.13089603499068903,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1888,0.016041676639343583,-0.10282606473489314,0.13490941801358025,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1889,0.01899661084127291,-0.10115468254849723,0.139147904231043,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1890,0.022120803286929946,-0.09934234950963183,0.14358395608349167,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1891,0.025418102835274847,-0.09735483701462845,0.14819104268517808,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1892,0.02889164606586675,-0.09515992643213864,0.15294321856387205,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1893,0.032543416844309,-0.09272806190005325,0.1578148955886712,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1894,0.036375110857715776,-0.09003056696668463,0.16278078868211612,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1895,0.04038842379320151,-0.08703962005279961,0.16781646763920258,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1896,0.04458462054129525,-0.08372860843739233,0.17289784951998274,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1897,0.04896324280618558,-0.08007479675644918,0.1780012823688203,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1898,0.05352340149547585,-0.07605603197226049,0.1831028349632121,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1899,0.05826359988396573,-0.07165162389598362,0.188178823663915,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1900,0.06317951532423965,-0.06684805990126474,0.193207090549744,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1901,0.06826419696858288,-0.06163806092498217,0.19816645486214784,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1902,0.07350815980637199,-0.05602071248317142,0.2030370320959153,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1903,0.07889994879174855,-0.05000226752036857,0.20780216510386562,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1904,0.08442719799625292,-0.04359388976578343,0.2124482857582892,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1905,0.09007512084117653,-0.036813112441688556,0.21696335412404155,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1906,0.09582717001679958,-0.02968313056631569,0.2213374705999148,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1907,0.10166649006181577,-0.02223117208887393,0.22556415221250542,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1908,0.10757587533661378,-0.01448605319685349,0.22963780387008098,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1909,0.1135367194883607,-0.006479825725286159,0.2335532647020075,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1910,0.11953006598591842,0.00175493667010522,0.23730519530173155,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1911,0.12553695829814898,0.010185958477549856,0.24088795811874805,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1912,0.13153843989391373,0.0187778503931718,0.2442990293946556,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1913,0.1375155542420748,0.02749437289227638,0.24753673559187314,,,,,,,degC
posterior_response,9,NWS,N.W.South-America,GHG,1914,0.14344934481149393,0.03629928645016754,0.25059940317282026,,,,,,,degC
